ID,DateReceived,ReceivedQ,DateValid,Authority,LPA19CD,LPA19NM,Constituency,AppType,Classification,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,SiteAddress,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA09/2022/0576/O,04-May-2022,,04-May-2022,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling and garage,35M West Of 77 Carraloan Road The Woods Magherafelt,"292,695","387,270",Approved,Approved,22-Jun-2023,Q1,,,56.0,, 
LA09/2022/0578/F,04-May-2022,,04-May-2022,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Change of Use,Rural: Settlement, , ,Proposed change of use of part of a dwelling house and existing out building to 4 apartments,6 Stonard Street Moneymore,"285,796","383,335",Pending, ,,,,,,1,12 months and over
LA09/2022/0590/LBC,04-May-2022,,06-May-2022,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Listed Building Consents,Local,Other,Rural: Settlement, , ,Change of use of part of dwelling & out building to 4no. apartments.,6 Stonard Street Moneymore BT45 7PN,"285,790","383,344",Pending, ,,,,,,1,12 months and over
LA10/2022/0494/F,04-May-2022,,04-May-2022,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Major,Residential,Urban,Urban housing developments, ,"Housing development comprising 32 no. dwellings (10 no. detached, 16 no. semi-detached and 6 apartments), including open space, landscaping, access, internal road network and all other site works",Lands immediately south and west of No. 1-23 Edenwood Housing Development   Derry Road   Omagh,"244,211","372,990",Pending, ,,,,,,1,12 months and over
LA02/2022/0362/F,05-May-2022,,12-May-2022,Mid and East Antrim,N13000009,Mid and East Antrim LPA,EAST ANTRIM,Full,Local,Civic,Rural: Countryside, ,Single wind turbine,"Replacement of existing wind turbine approved in application F/2011/0099/F with a EWT DW54 250KW turbine with an increased blade length from 15m to 27m, and hub height increase from 30 to 40m",250m NW of 160 Ballyboley Road   Larne,"337,291","403,669",Approved,Approved,23-Jun-2023,Q1,,,55.0,, 
LA04/2022/1045/A,05-May-2022,,24-May-2022,Belfast,N13000004,Belfast LPA,BELFAST WEST,Consent to Display,Local,Other,Urban, , ,New illuminated front entrance sign and illuminated sign at upper floor level (Amended Description),Royal Avenue elevation of Castlecourt Shopping Centre   between 17 & 58 Royal Avenue   Belfast   BT1 1DD,"333,738","374,480",Approved,Approved,12-Mar-2024,Q4,,,89.4,, 
LA04/2022/1151/F,05-May-2022,,05-May-2022,Belfast,N13000004,Belfast LPA,BELFAST NORTH,Full,Local,Residential,Urban,Urban housing developments, ,"Proposed erection of 23 dwellings (change of site layout and house types to previous approval  Z/2003/2078/F) including landscaping, car parking, access and all other associated site works.",Lands approximately 77m North-West of   No. 9 Mill Valley Road   Ballysillan Lower   Belfast   BT14 8FB.,"330,216","377,082",Pending, ,,,,,,1,12 months and over
LA05/2022/0481/RM,05-May-2022,,05-May-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,STRANGFORD,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed new detached dwelling and associated detached domestic garage,Site to the north of and adjacent to 75 Ballykeel Road   Moneyreagh   Newtownards,"339,107","368,025",Approved,Approved,17-Aug-2023,Q2,,,63.4,, 
LA06/2022/0450/F,05-May-2022,,05-May-2022,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Change of Use,Urban, , ,"Change of use of existing bakery to self contained 2 bedroom apartment including demolition of existing store, car parking and all associated works",To the rear of 95 Groomsport Road   Bangor   BT20 5NG,"352,042","382,071",Pending, ,,,,,,1,12 months and over
LA07/2022/0758/F,05-May-2022,,17-May-2022,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Civic,Rural: Countryside, , ,Proposed new 30m lattice telecommunications tower proposed as part of the Shared Rural Network.  Development includes new compound enclosed by 1.2m high timber stock proof fence which encloses the proposed new telecommunications tower and associated ancilliary development.,Killowen Mountains   the site lies 90m to the south west of an existing Emergency Services Network Mast.  The site lies 2.35km due north of the entrance to 65 Killowen Old Road   Rostrevor   Newry   County Down   BT34 3AE,"320,307","317,529",Pending, ,,,,,,1,12 months and over
LA08/2022/0602/F,05-May-2022,,09-May-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Increase in roof height to provide first floor accommodation and erection of one and a half storey extension to rear of dwelling.  Also, realignment and widening of existing vehicle access onto Tandragee Road.",348 Tandragee Road   Portadown   BT62 3RD,"301,014","349,362",Approved,Approved,12-Jun-2023,Q1,,,53.8,, 
LA08/2022/0615/F,05-May-2022,,09-May-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",LAGAN VALLEY,Full,Local,Agricultural,Rural: Countryside, , ,Proposed erection of agricultural storage shed with associated site works.,Lands approximately 80m South West of   17 Tullyhenan Road   Banbridge   BT32 4EY,"315,354","348,025",Pending, ,,,,,,1,12 months and over
LA08/2022/0655/F,05-May-2022,,19-May-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed erection of replacement 2 storey detached dwelling house,51 Carnpark Road   Dromara   Dromore   BT25 2HD,"323,650","344,952",Approved,Approved,16-Aug-2023,Q2,,,61.2,, 
LA09/2022/0580/F,05-May-2022,,05-May-2022,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Industrial,Rural: Countryside, , ,Proposed 2no Commercial Units.,"127B Battery Road,  Ardboe BT80 0HW","294,413","377,027",Approved,Approved,18-Aug-2023,Q2,,,63.6,, 
LA01/2022/0498/F,06-May-2022,,13-Jun-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,"Alterations and single storey rear and side extensions to existing dwelling, extension of curtilage, new 1.5 storey garage in lieu of existing detached garage, with all associated siteworks including redirecting vehicular access to be via new access off Brockagh Road approved in Ref. LA01/2017/1196/F  (amended description)",2 Brockagh Road   Garvagh   BT51 5DG,"280,756","412,780",Approved,Approved,04-May-2023,Q1,,,44.2,, 
LA01/2022/0515/O,06-May-2022,,11-May-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling on a Farm under Policy CTY 10,270m South of 420B Seacoast Road   Ballarena    Limavady   BT49 0LD,"266,596","433,365",Approved,Approved,14-Nov-2023,Q3,,,75.0,, 
LA03/2022/0427/F,06-May-2022,,06-May-2022,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,BELFAST NORTH,Full,Local,Commercial,Urban, , ,"Construction of a drive 'thru' cafe with external seating, parking and associated general site works",Land within Abbey Retail Park car park   approximately 15m to the west of Old Church Road   Newtownabbey,"334,062","380,699",Approved,Approved,08-Jan-2024,Q4,,,82.6,, 
LA06/2022/0453/F,06-May-2022,,06-May-2022,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey detached garage to front of dwelling,2 Ballyholme Bay Avenue Bangor BT20 5FD,"352,394","382,299",Approved,Approved,27-Apr-2023,Q1,,,48.2,, 
LA07/2022/0744/O,06-May-2022,,12-May-2022,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling & Garage on a farm under policyCTY10 of PPS21,Approx 110m west of 26 Cross Road   Ballygorian More   Hilltown,"319,494","330,923",Approved,Approved,03-Apr-2023,Q1,,,44.2,, 
LA08/2022/0636/F,06-May-2022,,10-May-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",LAGAN VALLEY,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed replacement dwelling and extension of existing site curtilage.,96 Hillsborough Road   Dromore   BT25 1QW,"321,930","354,708",Approved,Approved,25-Oct-2023,Q3,,,72.4,, 
LA01/2022/0505/F,09-May-2022,,31-May-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Local,Mixed Use,Rural: Countryside, , ,"Alteration, repair and change of use of B1 listed Moore Lodge Outbuildings from external storage, staff residence, and dance hall to 3no self-catering accommodation units, museum and associated cafe, plus alteration of an existing access to a public road.",Moore Lodge  166 Vow Road  Ballymoney,"293,100","415,900",Approved,Approved,12-Mar-2024,Q4,,,88.4,, 
LA01/2022/0506/LBC,09-May-2022,,09-May-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Listed Building Consents,Local,Other,Rural: Countryside, , ,"Alteration, repair and change of use of B1 listed Moore Lodge Outbuildings from external storage, staff residence, and dance hall to 3no self-catering accommodation units, museum and associated cafe",Moore Lodge   166 Vow Road   Ballymoney,"293,100","415,900",Approved,Approved,12-Mar-2024,Q4,,,91.6,, 
LA05/2022/0472/F,09-May-2022,,09-May-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,BELFAST EAST,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Existing stone barn converted for use as ground floor car parking and first floor studio/gym in association with the main dwelling,45 New Line   Dundonald   Belfast   BT16 1UU,"342,293","371,840",Approved,Approved,12-Oct-2023,Q3,,,70.8,, 
LA06/2022/0458/F,09-May-2022,,09-May-2022,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Demolition of No. 2 detached dwellings and erection of No. 4 two-storey detached dwellings with associated garages and parking. ADD DOC - NEW PLANS,34 and 36 Fort Road   Helen's Bay   BT19 1TR,"345,319","382,613",Withdrawn,Withdrawn,,,19-Oct-2023,Q3,71.8,, 
LA08/2022/0629/O,09-May-2022,,11-May-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed site for replacement dwelling along with associated ancillary works.,Lands approximately 215m North North East of   107b Old Kilmore Road   Moira   BT67 0NA,"312,539","361,524",Approved,Approved,30-Aug-2023,Q2,,,64.2,, 
LA08/2022/0680/F,09-May-2022,,25-May-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Installation of air source heat pumps to 2no. existing residential properties (additional information received),56 and 58 Fort Street   Banbridge   BT32 3JD,"312,103","345,113",Approved,Approved,05-May-2023,Q1,,,46.6,, 
LA09/2022/0597/F,09-May-2022,,09-May-2022,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Industrial,Rural: Countryside, , ,Retrospective application for workshop/storage and associated office area,6 Lisgorgan Lane Upperlands Maghera BT46 5TE,"289,244","405,914",Approved,Approved,17-Aug-2023,Q2,,,63.0,, 
LA09/2022/0600/F,09-May-2022,,09-May-2022,Mid Ulster,N13000010,Mid Ulster LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Rural: Countryside, ,Other,"Proposed erection of a battery energy storage system facility 100MW (BESS) and associated 33KV transformers, including 2 switch houses with control rooms lighting and closed-circuit television (CCTV) columns, new site boundary fencing and landscaping proposals, use of existing access and ancillary development works, including underground cabling route linking the site to Tamnamore main substation to the West",Lands Immediately East Of Tamnamore Substation And C 260M South West Of 167 Ballynakilly Road Coalisland Dungannon,"285,581","363,359",Approved,Approved,23-Jun-2023,Q1,,,55.6,, 
LA09/2022/0607/F,09-May-2022,,09-May-2022,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,"Proposed housing development consisting of 12 dwellings, 10 semi detached and 2 detached including access road",Site Immediately East Of Ashbrook Nursing Home 50 Moor Road Coalisland,"285,832","365,557",Approved,Approved,27-Feb-2024,Q4,,,89.8,, 
LA09/2022/0624/F,09-May-2022,,13-May-2022,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Other,Rural: Settlement, , ,This is a section 54 application for approval LA09/2017/0487/F Requesting to remove the requirement of road widening & provision of an additional footpath along the entire frontage of the development as safe access on both approaches to the development have now been provided in accordance with the approved stamped drawings.,Clonoe O'Rahilly GFC 93 Washingbay Road Coalisland BT71 4PU,"285,627","365,853",Approved,Approved,10-Aug-2023,Q2,,,61.2,, 
LA09/2022/0628/F,09-May-2022,,11-May-2022,Mid Ulster,N13000010,Mid Ulster LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Change of Use,Rural: Settlement, , ,Change of use from Public house to gym,125 - 127 Main Street Tenements Clogher BT76 0AA,"253,771","351,663",Approved,Approved,21-Aug-2023,Q2,,,63.0,, 
LA10/2022/0497/F,09-May-2022,,10-May-2022,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Change of house design from previously approved LA10/2021/0449/RM - dwelling (amended dwelling design),Lands between 25 & 27 Aghascrebagh Road   Greencastle,"261,088","384,106",Approved,Approved,04-May-2023,Q1,,,48.6,, 
LA01/2022/0510/O,10-May-2022,,10-May-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed Two Storey Dwelling and Garage to supersede Planning Approval LA01/2021/1057/O (Extended Visibility Splays),28m NW of 18 Shinny Road   Macosquin,"280,346","423,825",Approved,Approved,21-Jul-2023,Q2,,,59.0,, 
LA01/2022/0519/F,10-May-2022,,10-May-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Agricultural,Rural: Countryside, , ,Erection of new cattle shed and associated slurry tank,Land/yard at 69 Killeague Road   Coleraine,"282,911","426,236",Pending, ,,,,,,1,12 months and over
LA03/2022/0430/F,10-May-2022,,10-May-2022,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Major,Industrial,Rural: Countryside, , ,The south westerly lateral expansion to the existing quarry at Mallusk with phased extraction and full restoration.,Lands within and South West of existing quarry at 140 Mallusk Road   10m East and 100m South of 24 Bernice Road   90m South East of 42c Bernice Road   10m North of 54 Sealstown Road   and 20m North East of 56 Sealstown Road. Mallusk   Newtownabbey   BT36 4QN,"327,513","382,951",Pending, ,,,,,,1,12 months and over
LA04/2022/0930/F,10-May-2022,,27-May-2022,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Change of Use,Urban, , ,Retrospective: Change of Use from Class A1 & D2 on Ground Floor to a Gymnasium on Ground Floor.,47 Ravenhill Road   Belfast   BT6 8DQ,"335,043","373,666",Pending, ,,,,,,1,12 months and over
LA04/2022/1009/DCA,10-May-2022,,23-May-2022,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Other consents,Local,Other,Urban, , ,Partial demolition of back returns to the two existing buildings,27-31 Malone Road   Belfast   BT9 6RU,"333,324","372,239",Approved,Approved,24-Aug-2023,Q2,,,62.0,, 
LA04/2022/1011/F,10-May-2022,,25-May-2022,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Mixed Use,Urban, , ,"Three storey rear extension to facilitate Change of Use from a club and offices to licensed restaurant and public house, including terrace to front (Amended Description).",27-31 Malone Road   Belfast   BT9 6RU,"333,324","372,239",Approved,Approved,24-Aug-2023,Q2,,,61.6,, 
LA04/2022/1043/F,10-May-2022,,10-May-2022,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Mixed Use,Urban, , ,"Change of use from youth hostel to 6 apartments. Demolition of 2 storey rear extension and construction of 2 storey rear extension. Erection of railing, roof windows and chimney, elevation changes.(renewal of planning permission LA04/2016/1566/F)",12 College Square North   Belfast,"333,416","374,157",Pending, ,,,,,,1,12 months and over
